AGEGROUP,Time,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,CURED,DEAD,NAME,OBJECTID
AGE_45_65,17,38517,0,0,0,0,0,0,0,IJmond,25
AGE_65_85,17,38374,0,0,0,0,0,0,0,IJmond,25
AGE_85_100,17,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,18,38417,0,0,0,0,0,0,0,IJmond,25
AGE_18_35,18,47162,0,0,0,0,0,2,0,IJmond,25
AGE_35_45,18,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,18,38517,0,0,0,0,0,0,0,IJmond,25
AGE_65_85,18,38374,0,0,0,0,0,0,0,IJmond,25
AGE_85_100,18,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,19,38417,0,0,0,0,0,0,0,IJmond,25
AGE_18_35,19,47162,0,0,0,0,0,2,0,IJmond,25
AGE_35_45,19,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,19,38517,0,0,0,0,0,0,0,IJmond,25
AGE_65_85,19,38373,1,0,0,0,0,0,0,IJmond,25
AGE_85_100,19,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,20,38417,0,0,0,0,0,0,0,IJmond,25
AGE_18_35,20,47162,0,0,0,0,0,2,0,IJmond,25
AGE_35_45,20,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,20,38517,0,0,0,0,0,0,0,IJmond,25
AGE_65_85,20,38373,0,1,0,0,0,0,0,IJmond,25
AGE_85_100,20,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,21,38417,0,0,0,0,0,0,0,IJmond,25
AGE_18_35,21,47161,1,0,0,0,0,2,0,IJmond,25
AGE_35_45,21,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,21,38517,0,0,0,0,0,0,0,IJmond,25
AGE_65_85,21,38373,0,1,0,0,0,0,0,IJmond,25
AGE_85_100,21,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,22,38417,0,0,0,0,0,0,0,IJmond,25
AGE_18_35,22,47161,1,0,0,0,0,2,0,IJmond,25
AGE_35_45,22,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,22,38516,1,0,0,0,0,0,0,IJmond,25
AGE_65_85,22,38373,0,0,1,0,0,0,0,IJmond,25
AGE_85_100,22,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,23,38416,1,0,0,0,0,0,0,IJmond,25
AGE_18_35,23,47161,1,0,0,0,0,2,0,IJmond,25
AGE_35_45,23,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,23,38516,1,0,0,0,0,0,0,IJmond,25
AGE_65_85,23,38373,0,0,0,1,0,0,0,IJmond,25
AGE_85_100,23,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,24,38416,0,1,0,0,0,0,0,IJmond,25
AGE_18_35,24,47161,1,0,0,0,0,2,0,IJmond,25
AGE_35_45,24,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,24,38516,1,0,0,0,0,0,0,IJmond,25
AGE_65_85,24,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,24,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,25,38416,0,1,0,0,0,0,0,IJmond,25
AGE_18_35,25,47161,0,1,0,0,0,2,0,IJmond,25
AGE_35_45,25,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,25,38516,0,1,0,0,0,0,0,IJmond,25
AGE_65_85,25,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,25,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,26,38415,1,1,0,0,0,0,0,IJmond,25
AGE_18_35,26,47161,0,0,1,0,0,2,0,IJmond,25
AGE_35_45,26,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,26,38516,0,1,0,0,0,0,0,IJmond,25
AGE_65_85,26,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,26,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,27,38415,0,2,0,0,0,0,0,IJmond,25
AGE_18_35,27,47161,0,0,1,0,0,2,0,IJmond,25
AGE_35_45,27,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,27,38516,0,0,0,0,0,1,0,IJmond,25
AGE_65_85,27,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,27,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,28,38413,2,1,1,0,0,0,0,IJmond,25
AGE_18_35,28,47161,0,0,0,0,0,3,0,IJmond,25
AGE_35_45,28,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,28,38516,0,0,0,0,0,1,0,IJmond,25
AGE_65_85,28,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,28,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,29,38413,2,1,0,1,0,0,0,IJmond,25
AGE_18_35,29,47160,1,0,0,0,0,3,0,IJmond,25
AGE_35_45,29,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,29,38516,0,0,0,0,0,1,0,IJmond,25
AGE_65_85,29,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,29,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,30,38413,0,1,0,0,0,3,0,IJmond,25
AGE_18_35,30,47160,1,0,0,0,0,3,0,IJmond,25
AGE_35_45,30,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,30,38516,0,0,0,0,0,1,0,IJmond,25
AGE_65_85,30,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,30,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,31,38412,1,1,0,0,0,3,0,IJmond,25
AGE_18_35,31,47159,1,1,0,0,0,3,0,IJmond,25
AGE_35_45,31,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,31,38516,0,0,0,0,0,1,0,IJmond,25
AGE_65_85,31,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,31,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,32,38412,0,1,1,0,0,3,0,IJmond,25
AGE_18_35,32,47159,1,1,0,0,0,3,0,IJmond,25
AGE_35_45,32,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,32,38516,0,0,0,0,0,1,0,IJmond,25
AGE_65_85,32,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,32,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,33,38412,0,0,1,0,0,4,0,IJmond,25
AGE_18_35,33,47159,0,0,0,0,0,5,0,IJmond,25
AGE_35_45,33,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,33,38516,0,0,0,0,0,1,0,IJmond,25
AGE_65_85,33,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,33,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,34,38412,0,0,1,0,0,4,0,IJmond,25
AGE_18_35,34,47159,0,0,0,0,0,5,0,IJmond,25
AGE_35_45,34,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,34,38516,0,0,0,0,0,1,0,IJmond,25
AGE_65_85,34,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,34,14315,0,0,0,0,0,0,0,IJmond,25
AGE_0_18,35,38412,0,0,0,0,1,4,0,IJmond,25
AGE_18_35,35,47159,0,0,0,0,0,5,0,IJmond,25
AGE_35_45,35,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,35,38516,0,0,0,0,0,1,0,IJmond,25
AGE_65_85,35,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,35,14314,1,0,0,0,0,0,0,IJmond,25
AGE_0_18,36,38412,0,0,0,0,1,4,0,IJmond,25
AGE_18_35,36,47159,0,0,0,0,0,5,0,IJmond,25
AGE_35_45,36,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,36,38515,1,0,0,0,0,1,0,IJmond,25
AGE_65_85,36,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,36,14314,1,0,0,0,0,0,0,IJmond,25
AGE_0_18,37,38412,0,0,0,0,1,4,0,IJmond,25
AGE_18_35,37,47159,0,0,0,0,0,5,0,IJmond,25
AGE_35_45,37,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,37,38515,1,0,0,0,0,1,0,IJmond,25
AGE_65_85,37,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,37,14314,0,0,0,0,0,1,0,IJmond,25
AGE_0_18,38,38412,0,0,0,0,0,4,1,IJmond,25
AGE_18_35,38,47159,0,0,0,0,0,5,0,IJmond,25
AGE_35_45,38,22310,0,0,0,0,0,1,0,IJmond,25
AGE_45_65,38,38514,1,0,0,0,0,2,0,IJmond,25
AGE_65_85,38,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,38,14314,0,0,0,0,0,1,0,IJmond,25
AGE_0_18,39,38412,0,0,0,0,0,4,1,IJmond,25
AGE_18_35,39,47158,1,0,0,0,0,5,0,IJmond,25
AGE_35_45,39,22309,1,0,0,0,0,1,0,IJmond,25
AGE_45_65,39,38514,0,1,0,0,0,2,0,IJmond,25
AGE_65_85,39,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,39,14314,0,0,0,0,0,1,0,IJmond,25
AGE_0_18,40,38412,0,0,0,0,0,4,1,IJmond,25
AGE_18_35,40,47158,1,0,0,0,0,5,0,IJmond,25
AGE_35_45,40,22309,0,0,0,0,0,2,0,IJmond,25
AGE_45_65,40,38514,0,1,0,0,0,2,0,IJmond,25
AGE_65_85,40,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,40,14314,0,0,0,0,0,1,0,IJmond,25
AGE_0_18,41,38412,0,0,0,0,0,4,1,IJmond,25
AGE_18_35,41,47158,1,0,0,0,0,5,0,IJmond,25
AGE_35_45,41,22309,0,0,0,0,0,2,0,IJmond,25
AGE_45_65,41,38514,0,1,0,0,0,2,0,IJmond,25
AGE_65_85,41,38373,0,0,0,0,0,0,1,IJmond,25
AGE_85_100,41,14314,0,0,0,0,0,1,0,IJmond,25
AGE_0_18,0,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,0,86886,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_35_45,0,43463,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_45_65,0,73092,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_65_85,0,72756,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_85_100,0,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,1,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,1,86886,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_35_45,1,43463,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_45_65,1,73092,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_65_85,1,72756,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_85_100,1,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,2,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,2,86886,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_35_45,2,43463,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_45_65,2,73091,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_65_85,2,72756,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_85_100,2,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,3,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,3,86886,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_35_45,3,43463,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_45_65,3,73091,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_65_85,3,72756,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_85_100,3,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,4,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,4,86886,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_35_45,4,43463,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_45_65,4,73091,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_65_85,4,72756,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_85_100,4,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,5,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,5,86886,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_35_45,5,43463,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_45_65,5,73091,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_65_85,5,72756,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_85_100,5,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,6,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,6,86886,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_35_45,6,43463,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_45_65,6,73090,1,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_65_85,6,72756,0,1,0,0,0,0,0,Kop van Noord-Holland,22
AGE_85_100,6,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,7,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,7,86886,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_35_45,7,43463,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_45_65,7,73090,0,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_65_85,7,72756,0,0,1,0,0,0,0,Kop van Noord-Holland,22
AGE_85_100,7,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,8,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,8,86886,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_35_45,8,43462,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_45_65,8,73089,1,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_65_85,8,72756,0,0,0,1,0,0,0,Kop van Noord-Holland,22
AGE_85_100,8,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,9,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,9,86886,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_35_45,9,43462,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,9,73089,1,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_65_85,9,72756,0,0,0,0,0,0,1,Kop van Noord-Holland,22
AGE_85_100,9,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,10,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,10,86885,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_35_45,10,43462,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,10,73089,1,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_65_85,10,72756,0,0,0,0,0,0,1,Kop van Noord-Holland,22
AGE_85_100,10,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,11,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,11,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,11,43462,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,11,73088,2,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_65_85,11,72756,0,0,0,0,0,0,1,Kop van Noord-Holland,22
AGE_85_100,11,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,12,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,12,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,12,43462,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,12,73088,1,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_65_85,12,72756,0,0,0,0,0,0,1,Kop van Noord-Holland,22
AGE_85_100,12,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,13,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,13,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,13,43462,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,13,73088,1,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_65_85,13,72756,0,0,0,0,0,0,1,Kop van Noord-Holland,22
AGE_85_100,13,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,14,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,14,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,14,43462,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,14,73088,1,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_65_85,14,72755,1,0,0,0,0,0,1,Kop van Noord-Holland,22
AGE_85_100,14,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,15,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,15,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,15,43462,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,15,73088,1,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_65_85,15,72755,1,0,0,0,0,0,1,Kop van Noord-Holland,22
AGE_85_100,15,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,16,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,16,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,16,43462,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,16,73088,1,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_65_85,16,72754,1,0,0,0,0,1,1,Kop van Noord-Holland,22
AGE_85_100,16,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,17,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,17,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,17,43462,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,17,73088,0,1,0,0,0,3,0,Kop van Noord-Holland,22
AGE_65_85,17,72753,2,0,0,0,0,1,1,Kop van Noord-Holland,22
AGE_85_100,17,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,18,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,18,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,18,43462,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,18,73088,0,0,0,0,0,4,0,Kop van Noord-Holland,22
AGE_65_85,18,72753,1,0,0,0,0,2,1,Kop van Noord-Holland,22
AGE_85_100,18,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,19,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,19,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,19,43461,1,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,19,73088,0,0,0,0,0,4,0,Kop van Noord-Holland,22
AGE_65_85,19,72753,0,1,0,0,0,2,1,Kop van Noord-Holland,22
AGE_85_100,19,28615,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,20,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,20,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,20,43461,0,1,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,20,73088,0,0,0,0,0,4,0,Kop van Noord-Holland,22
AGE_65_85,20,72753,0,0,1,0,0,2,1,Kop van Noord-Holland,22
AGE_85_100,20,28614,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,21,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,21,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,21,43461,0,1,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,21,73088,0,0,0,0,0,4,0,Kop van Noord-Holland,22
AGE_65_85,21,72752,1,0,1,0,0,2,1,Kop van Noord-Holland,22
AGE_85_100,21,28614,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_0_18,22,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,22,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,22,43461,0,1,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,22,73086,2,0,0,0,0,4,0,Kop van Noord-Holland,22
AGE_65_85,22,72752,0,1,0,0,0,3,1,Kop van Noord-Holland,22
AGE_85_100,22,28614,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_0_18,23,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,23,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,23,43461,0,1,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,23,73086,1,0,0,0,0,5,0,Kop van Noord-Holland,22
AGE_65_85,23,72752,0,0,0,0,0,4,1,Kop van Noord-Holland,22
AGE_85_100,23,28613,1,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_0_18,24,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,24,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,24,43461,0,1,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,24,73086,1,0,0,0,0,5,0,Kop van Noord-Holland,22
AGE_65_85,24,72751,1,0,0,0,0,4,1,Kop van Noord-Holland,22
AGE_85_100,24,28613,1,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_0_18,25,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,25,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,25,43461,0,1,0,0,0,1,0,Kop van Noord-Holland,22
AGE_45_65,25,73086,0,0,0,0,0,6,0,Kop van Noord-Holland,22
AGE_65_85,25,72751,0,0,0,0,0,5,1,Kop van Noord-Holland,22
AGE_85_100,25,28613,1,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_0_18,26,72949,0,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,26,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,26,43461,0,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_45_65,26,73086,0,0,0,0,0,6,0,Kop van Noord-Holland,22
AGE_65_85,26,72750,1,0,0,0,0,5,1,Kop van Noord-Holland,22
AGE_85_100,26,28613,0,1,0,0,0,1,0,Kop van Noord-Holland,22
AGE_0_18,27,72948,1,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,27,86885,0,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,27,43460,1,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_45_65,27,73086,0,0,0,0,0,6,0,Kop van Noord-Holland,22
AGE_65_85,27,72748,2,1,0,0,0,5,1,Kop van Noord-Holland,22
AGE_85_100,27,28612,1,1,0,0,0,1,0,Kop van Noord-Holland,22
AGE_0_18,28,72947,2,0,0,0,0,0,0,Kop van Noord-Holland,22
AGE_18_35,28,86884,1,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,28,43460,1,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_45_65,28,73086,0,0,0,0,0,6,0,Kop van Noord-Holland,22
AGE_65_85,28,72746,3,0,1,0,0,6,1,Kop van Noord-Holland,22
AGE_85_100,28,28612,1,1,0,0,0,1,0,Kop van Noord-Holland,22
AGE_0_18,29,72947,1,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_18_35,29,86884,0,1,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,29,43460,1,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_45_65,29,73086,0,0,0,0,0,6,0,Kop van Noord-Holland,22
AGE_65_85,29,72744,3,1,0,1,0,7,1,Kop van Noord-Holland,22
AGE_85_100,29,28612,1,1,0,0,0,1,0,Kop van Noord-Holland,22
AGE_0_18,30,72947,1,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_18_35,30,86883,1,1,0,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,30,43460,0,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_45_65,30,73086,0,0,0,0,0,6,0,Kop van Noord-Holland,22
AGE_65_85,30,72741,5,1,0,0,0,8,2,Kop van Noord-Holland,22
AGE_85_100,30,28612,0,1,0,0,0,2,0,Kop van Noord-Holland,22
AGE_0_18,31,72947,1,0,0,0,0,1,0,Kop van Noord-Holland,22
AGE_18_35,31,86883,1,0,1,0,0,1,0,Kop van Noord-Holland,22
AGE_35_45,31,43460,0,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_45_65,31,73086,0,0,0,0,0,6,0,Kop van Noord-Holland,22
AGE_65_85,31,72741,4,1,0,0,0,9,2,Kop van Noord-Holland,22
AGE_85_100,31,28612,0,1,0,0,0,2,0,Kop van Noord-Holland,22
AGE_0_18,32,72947,0,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_18_35,32,86883,1,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_35_45,32,43460,0,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_45_65,32,73086,0,0,0,0,0,6,0,Kop van Noord-Holland,22
AGE_65_85,32,72741,2,1,0,0,0,11,2,Kop van Noord-Holland,22
AGE_85_100,32,28612,0,1,0,0,0,2,0,Kop van Noord-Holland,22
AGE_0_18,33,72947,0,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_18_35,33,86883,0,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_35_45,33,43460,0,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_45_65,33,73085,1,0,0,0,0,6,0,Kop van Noord-Holland,22
AGE_65_85,33,72739,3,0,0,0,0,13,2,Kop van Noord-Holland,22
AGE_85_100,33,28612,0,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_0_18,34,72945,2,0,0,0,0,2,0,Kop van Noord-Holland,22
AGE_18_35,34,86883,0,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_35_45,34,43460,0,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_45_65,34,73085,0,0,0,0,0,7,0,Kop van Noord-Holland,22
AGE_65_85,34,72739,1,1,0,0,0,14,2,Kop van Noord-Holland,22
AGE_85_100,34,28612,0,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_0_18,35,72945,1,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_18_35,35,86883,0,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_35_45,35,43458,2,0,0,0,0,3,0,Kop van Noord-Holland,22
AGE_45_65,35,73085,0,0,0,0,0,7,0,Kop van Noord-Holland,22
AGE_65_85,35,72739,0,2,0,0,0,14,2,Kop van Noord-Holland,22
